MES,A–o,Dia,Fecha,Turno,TMS,Cbz Cu %,Cbz Au oz/ton,Cbz Ag oz/ton,Cbz Fe %,TM Finas Cu Conc,Cu % Con,Au oz/t Conc,Ag oz/t Conc,Rec Cu %,Rec Au % ,Rec Ag %,TMF Cu Conc,oz/t Au Finos Conc,oz/t Ag Finos Conc,TMF Fe Finos Conc,TMF Cu Cbz,oz/t Au Cbz,oz/t Ag Cbz,TMF Fe Cbz,Ratio,TMF Cu Rel,oz/t Au Rel,oz/t Ag Rel,TMF Fe Rel,Hrs Operacion,Tipo de Mineral,pH,Jefe de Guardia,% Malla -200,% Malla -201 WSP,Target %R,Uso Denver
May,2024,04,4-May-24,TD,184.2045,2.25,0.024,0.698,16.78,15.30831918,22.33,0.13,4.248,82.47711821,51.7181079,60.34656093,3.418347672,1.990081493,65.02973987,0,4.14460125,3.847939482,107.7604736,0,12.03296703,0.726253578,1.857857989,42.73073375,0,12,SULFURO,11.7,,61,,No,Si
May,2024,05,5-May-24,TD,161.909896,1.51,0.019,0.54,16.98,11.60704709,19.38,0.112,4.087,92.00791262,49.00599258,60.97494,2.249445726,1.299989274,47.43800146,0,2.44483943,2.652714914,77.79917694,0,13.94927536,0.195393704,1.35272564,30.36117548,0,12,SULFURO,11.7,,61,,Si,Si
May,2024,06,6-May-24,TD,88.212865,1.31,0.024,0.623,17.89,4.861430436,20.17,0.365,4.463,84.85291193,65.93208092,55.34786187,0.980550519,1.774422109,21.69656404,0,1.155588532,2.691287889,39.20036529,0,18.14545455,0.175038013,0.91686578,17.50380126,0,6,SULFURO,11.7,,60,,No,Si
May,2024,07,7-May-24,TD,149.730672,1.84,0.022,0.515,17.55,11.07757544,20.74,0.148,3.417,83.39209254,51.80583244,58.96314225,2.297489146,1.639481165,37.85207528,0,2.755044365,3.164665227,64.19616362,0,13.51655629,0.457555219,1.525184062,26.34408835,0,12,SULFURO,11.6,,61,,No,Si
May,2024,08,8-May-24,TD,149.55291,1.22,0.023,0.534,15.76,9.071666984,17.48,0.131,4.957,86.91081626,43.47207737,52.21019497,1.585727389,1.188388375,44.96825324,0,1.824545502,2.733682048,86.12925745,0,16.48571429,0.238818113,1.545293673,41.1610042,0,9.48,SULFURO,12.2,,62,,No,Si
May,2024,09,9-May-24,TD,195.6407,1.27,0.022,0.558,16.42,8.751323559,20.49,0.173,4.889,72.16934613,47.3713034,47.50312002,1.793146197,1.513978976,42.78522088,0,2.48463689,3.195983364,90.06823312,0,22.35555556,0.691490693,1.682004388,47.28301224,0,12,SULFURO,11.9,,58,,No,Si
May,2024,10,10-May-24,TD,198.58066,1.16,0.033,0.454,20.76,10.86818603,17.05,0.112,3.475,80.44267575,33.28057879,47.65460917,1.853025718,1.217236836,37.76694646,0,2.303535656,3.657498997,79.25140321,0,18.27173913,0.450509938,2.440262162,41.48445675,0,12,SULFURO,11.88,,58,,No,Si
May,2024,11,11-May-24,TD,199.627168,1.49,0.02,0.447,19.57,11.64315402,19.25,0.149,4.785,75.35211769,50.6270464,60.43789485,2.241307149,1.734829949,55.71249198,0,2.974444803,3.426686075,92.18139069,0,17.14545455,0.733137655,1.691856126,36.46889871,0,12,SULFURO,11.7,,59,,No,Si
May,2024,12,12-May-24,TD,194.596271,1.12,0.023,0.531,18.34,8.148383799,18.51,0.296,4.192,69.20306966,58.97187197,41.90356939,1.508265841,2.411921605,34.15802489,0,2.179478235,4.089952589,81.51578824,0,23.88157895,0.671212394,1.678030985,47.35776335,0,12,SULFURO,12.2,,59,,No,Si
May,2024,13,13-May-24,TD,174.024261,1.86,0.021,0.405,17.92,11.48499275,23.23,0.144,4.356,82.42466539,50.43373382,63.48965497,2.667963816,1.653838956,50.02862842,0,3.236851255,3.279231638,78.7980789,0,15.15231788,0.568887439,1.625392683,28.76945048,0,12,SULFURO,12.1,,60,,No,Si
May,2024,14,14-May-24,TD,189.435833,1.68,0.018,0.425,18.06,9.246979757,22.92,0.144,3.372,66.59522743,48.01762115,44.59408305,2.11940776,1.331565085,31.18081574,0,3.182521994,2.773075911,69.92141919,0,20.48623853,1.063114234,1.441510826,38.74060345,0,12,SULFURO,11.8,,60,,No,Si
May,2024,15,15-May-24,TD,175.722464,1.61,0.021,0.506,18.63,11.26937482,18.1,0.082,2.616,72.09833546,35.97608324,38.36474069,2.039756842,0.924088735,29.48068453,0,2.82913167,2.568619627,76.84317421,0,15.59292035,0.789374828,1.644530892,47.36248968,0,12,SULFURO,11.8,,63,,No,Si
May,2024,16,16-May-24,TD,185.907014,1.87,0.021,0.475,18.78,13.95953225,20.1,0.188,2.937,80.71040787,62.90610658,56.04549903,2.805865983,2.624392064,40.99914623,0,3.476461162,4.171919399,73.15332532,0,13.31756757,0.670595179,1.547527336,32.15417909,0,12,SULFURO,11.7,,62.5,,No,Si
May,2024,17,17-May-24,TD,142.4323558,1.83,0.023,0.512,19.41,9.925347277,20.12,0.119,2.929,76.61502371,44.76140794,50.50584764,1.996979872,1.181116326,29.07134217,0,2.606512111,2.63869342,57.56034901,0,14.35036496,0.609532239,1.457577094,28.48900684,0,12,SULFURO,11.7,,62.5,,No,Si
May,2024,18,18-May-24,TD,160.7860716,1.86,0.019,0.453,0,12.95432804,19.32,0.125,2.812,83.68750956,61.01062303,57.65213826,2.502776178,1.619291005,36.42757046,0,2.990620932,2.65411321,63.18511604,0,12.41176471,0.487844754,1.034822205,26.75754558,0,10.75,SULFURO,11.7,,61,,No,Si
May,2024,19,19-May-24,TD,172.80939,1.65,0.021,0.426,0,10.65263363,20.83,0.118,3.727,77.82067248,43.66776316,55.53936584,2.218943585,1.257010768,39.70236554,0,2.851354935,2.878578332,71.48508979,0,16.22222222,0.63241135,1.621567564,31.78272425,0,12,SULFURO,11.6,,62,,No,Si
May,2024,20,20-May-24,TD,191.583308,1.37,0.019,0.471,0,10.54675786,20.08,0.112,3.512,80.68716361,42.02843667,50.31981597,2.117788979,1.181236881,37.04021362,0,2.62469132,2.810565832,73.60959675,0,18.16513761,0.50690234,1.629328951,36.56938313,0,12,SULFURO,11.8,,59,,No,Si
May,2024,21,21-May-24,TD,206.125824,0.8,0.018,2.346,0,7.579703436,19.66,0.339,4.134,90.36772217,64.89763361,43.86077628,1.490169696,2.569519465,31.33449401,0,1.649006592,3.959342309,71.44081036,0,27.19444444,0.158836896,1.389822844,40.10631635,0,12,SULFURO,11.8,,59,,Si,Si
May,2024,22,22-May-24,TD,193.669396,2.43,0.028,0.755,0,11.60082904,25.03,0.176,4.408,61.69963641,48.3074108,42.30743595,2.90368751,2.041745912,51.13645443,0,4.706166323,4.226568715,120.8687156,0,16.69444444,1.802478813,2.184822803,69.73226114,0,12,MIXTO,11.7,,63,,Si,Si
May,2024,23,23-May-24,TD,140.9492,2.98,0.019,0.612,0,14.62545107,20.6,0.176,2.542,71.72946807,71.808,54.3696568,3.01284292,2.574079388,37.17789662,0,4.20028616,3.584669379,68.3798626,0,9.637254902,1.18744324,1.010589991,31.20196599,0,12,MIXTO,11.7,,60,,Si,Si
May,2024,24,24-May-24,TD,186.1959,0.85,0.018,0.14,0,7.307382416,19.7,0.187,3.433,90.95760628,48.84494047,42.20939832,1.439554336,1.366480512,25.08624383,0,1.58266515,2.797588652,59.43283921,0,25.48051948,0.143110814,1.431108141,34.34659538,0,12,SULFURO,11.7,,62,,Si,Si
May,2024,25,25-May-24,TD,172.266524,1.08,0.022,0.692,0,8.619072248,15.32,0.084,2.423,70.97324142,30.67185979,32.92328318,1.320441868,0.724002069,20.88401206,0,1.860478459,2.360476586,63.43234951,0,19.98666667,0.540036591,1.636474518,42.54833746,0,12,SULFURO,11.7,,61,,No,Si
May,2024,26,26-May-24,TD,146.0456,0.91,0.023,0.565,0,4.016254,16.47,0.123,3.45,49.77197802,22.47135027,26.90821427,0.661477034,0.493999242,13.8560763,0,1.32901496,2.198351394,51.49385299,0,36.36363636,0.667537926,1.704352152,37.63777669,0,10.5,SULFURO,11.9,,61,,No,Si
May,2024,27,27-May-24,TD,164.180973,1.04,0.035,0.422,0,8.806254409,16.39,0.37,3.194,84.53061273,58.29937517,48.79092863,1.443345098,3.258314131,28.12717658,0,1.707482119,5.58893491,57.64837311,0,18.64367816,0.264137022,2.330620779,29.52119653,0,12,SULFURO,11.9,,60,,No,Si
May,2024,28,28-May-24,TD,154.465227,1.13,0.029,0.13,0,7.895236805,19.88,0.35,3.505,89.92332772,59.18794475,72.67156611,1.569573077,2.763332882,27.672805,0,1.745457065,4.668742754,38.07927431,0,19.56435644,0.175883988,1.905409873,10.4064693,0,12,SULFURO,11.9,,58,,No,Si
May,2024,29,29-May-24,TD,69.60642,1.036492065,0.03065014,0.14815154,0,3.298078332,18.68610326,0.24913631,3.149918642,85.42095672,47.76410179,65.93816559,0.616282323,0.821671065,10.38867842,0,0.72146502,1.72026906,15.75518264,0,21.10514457,0.105182698,0.898597995,5.366504223,0,5.75,SULFURO,11.9,,58,,No,Si
May,2024,30,30-May-24,TD,84.771008,0.93,0.019,0.206,0,3.547685357,18.33,0.125,3.252,82.48543413,40.56362084,68.93827822,0.650290726,0.44346067,11.53707278,0,0.788370374,1.093247251,16.73536543,0,23.89473684,0.138079648,0.649786581,5.198292649,0,12,SULFURO,11.9,,58,,No,Si
May,2024,31,31-May-24,TD,178.644244,1.07,0.02,0.186,0,7.570967533,23.44,0.202,5.211,92.84022532,44.83353884,83.37047565,1.77463479,1.529335442,39.45231181,0,1.911493411,3.411141483,47.32168253,0,23.5959596,0.136858621,1.881806041,7.869370718,0,12,SULFURO,11.9,,58,,Si,Si
May,2024,01,1-May-24,TN,196.7724,1.32,0.045,0.605,17.73,10.89687412,19.06,0.186,4.757,79.96256495,33.13917632,48.4264971,2.076944208,2.026818587,51.8364302,0,2.59739568,6.116080156,107.0414614,0,18.05769231,0.520451472,4.089261569,55.20503119,0,12,SULFURO,11.85,,59.5,,No,Si
May,2024,02,2-May-24,TN,163.9605,1.18,0.027,0.553,14.7,9.353137479,17.71,0.211,4.625,85.61594168,51.54387336,55.31780528,1.656440647,1.973512008,43.25826084,0,1.9347339,3.828800358,78.19952477,0,17.53,0.278293253,1.85528835,34.94126393,0,10.47,SULFURO,11.85,,60.14,,No,Si
May,2024,03,3-May-24,TN,187.568,2.13,0.021,0.665,17.1,11.95988145,22.98,0.105,4.646,68.79209699,39.39754261,48.13043101,2.748380758,1.255787553,55.56560924,0,3.9951984,3.187476857,115.4479777,0,15.68309859,1.246817642,1.931689304,59.88236842,0,12,SULFURO,11.85,,59,,No,Si
May,2024,04,4-May-24,TN,190.7712,2.09,0.022,0.638,18.55,14.5728,22.04,0.158,4.534,80.55555556,56.64928292,58.22932599,3.21184512,2.3025024,66.0730752,0,3.98711808,4.0644864,113.4704448,0,13.09090909,0.77527296,1.761984,47.3973696,0,12,SULFURO,11.8,,60.66,,No,Si
May,2024,05,5-May-24,TN,116.618832,1.53,0.017,0.541,17.25,9.237135208,17.34,0.108,3.96,89.7689769,53.73134328,62.20180244,1.601719245,0.997610602,36.57905542,0,1.78426813,1.856664177,58.80706666,0,12.625,0.182548885,0.859053574,22.22801124,0,8.58,SULFURO,11.8,,62,,No,Si
May,2024,06,6-May-24,TN,168.827,2.39,0.021,0.552,17.41,14.13926125,24.38,0.106,3.966,85.43200837,51.84320023,62.66289353,3.447151893,1.498761693,56.07631012,0,4.0349653,2.890951341,89.48886169,0,11.94029851,0.587813407,1.392189649,33.41255157,0,12,SULFURO,11.8,,61,,No,Si
May,2024,07,7-May-24,TN,149.515338,1.12,0.024,0.607,14.31,8.186459542,16.83,0.18,5.715,82.27662455,46.49182561,51.48052349,1.377781141,1.473562717,46.78561628,0,1.674571786,3.169509259,90.88022636,0,18.26373626,0.296790645,1.695946542,44.09461008,0,12,SULFURO,11.8,,62,,No,Si
May,2024,08,8-May-24,TN,191.711586,1.34,0.021,0.595,15.93,10.9173019,20.55,0.085,3.177,87.33211703,36.31809643,46.13362442,2.243505541,0.927970662,34.68426815,0,2.568935252,2.555119219,75.18218778,0,17.56034483,0.325429711,1.627148557,40.49791964,0,12,SULFURO,11.7,,62,,No,Si
May,2024,09,9-May-24,TN,191.907471,1.28,0.019,0.544,18.95,8.278012432,21.91,0.152,4.065,73.83573458,40.66041535,46.83707717,1.813712524,1.25825789,33.65012054,0,2.456415629,3.094552475,71.84504792,0,23.1827957,0.642703105,1.836294586,38.19492738,0,12,SULFURO,11.75,,59,,No,Si
May,2024,10,10-May-24,TN,201.06225,1.74,0.026,0.46,19.58,14.34705326,20.09,0.138,3.731,82.38779143,46.9116158,56.13753333,2.882323001,1.97989335,53.52885573,0,3.49848315,4.220475711,95.3530598,0,14.0141844,0.616160149,2.240582361,41.82420407,0,12,SULFURO,11.67,,60,,No,Si
May,2024,11,11-May-24,TN,199.01063,1.35,0.022,0.462,20.11,11.30868204,18.28,0.16,3.245,76.9445992,46.70463326,50.84589541,2.067227077,1.809389126,36.69667322,0,2.686643505,3.874110554,72.17234138,0,17.59803922,0.619416428,2.064721428,35.47566816,0,12,SULFURO,11.7,,59,,No,Si
May,2024,12,12-May-24,TN,183.75465,1.14,0.02,0.501,18.58,8.25751811,18.78,0.178,4.8,74.02900863,45.57907077,50.54272535,1.550761901,1.469838224,39.63608693,0,2.09480301,3.224809543,78.42095308,0,22.25301205,0.544041109,1.754971319,38.78486615,0,12,SULFURO,11.85,,63.5,,No,Si
May,2024,13,13-May-24,TN,183.040815,1.85,0.018,0.412,17.81,13.25742262,21.06,0.151,3.158,82.45135527,56.71148501,58.90970412,2.792013204,2.001870816,41.86694064,0,3.386255078,3.529921347,71.06968413,0,13.80666667,0.594241873,1.528050531,29.20274349,0,12,SULFURO,11.78,,62,,No,Si
May,2024,14,14-May-24,TN,193.687037,1.49,0.021,0.442,17.24,7.136319738,21.88,0.106,3.077,54.10467516,26.9342281,38.62970969,1.561426759,0.756449892,21.95845583,0,2.885936851,2.808507782,56.84343996,0,27.14102564,1.324510093,2.05205789,34.88498413,0,12,SULFURO,11.65,,62,,No,Si
May,2024,15,15-May-24,TN,191.908665,1.64,0.022,0.556,17.88,12.19666994,18.29,0.092,2.979,70.87883069,36.20911846,42.13117062,2.230770931,1.122093634,36.33387974,0,3.147302106,3.09892558,86.23990077,0,15.73451327,0.916531175,1.976831946,49.90602103,0,12,SULFURO,11.7,,61,,No,Si
May,2024,16,16-May-24,TN,180.503894,1.65,0.019,0.546,0,14.68469921,17.12,0.116,2.662,84.41085439,56.21904627,53.85417343,2.514020506,1.703425109,39.09066931,0,2.978314251,3.029978667,72.58614666,0,12.2919708,0.464293745,1.326553558,33.49547735,0,12,SULFURO,11.9,,63,,No,Si
May,2024,17,17-May-24,TN,184.7617712,1.8,0.019,0.476,19.31,12.70700937,20.35,0.09,2.705,77.75407184,42.48062016,49.72326394,2.585876406,1.143630843,34.37246034,0,3.325711882,2.6921237,69.12752224,0,14.54014599,0.739835476,1.548492857,34.7550619,0,12,SULFURO,11.9,,63,,No,Si
May,2024,18,18-May-24,TN,185.8237617,1.69,0.018,0.427,0,15.42283671,17.6,0.105,2.803,86.43486861,57.58464409,59.87699191,2.714419261,1.619397854,43.2302113,0,3.140421573,2.81220433,72.19836855,0,12.04861111,0.426002313,1.192806475,28.96815726,0,12,SULFURO,11.9,,62,,No,Si
May,2024,19,19-May-24,TN,190.204299,1.45,0.019,0.409,0,11.85439483,18.15,0.15,3.186,78.01312707,52.55681818,52.84008391,2.151572661,1.778159224,37.76810192,0,2.757962336,3.383308362,71.47623381,0,16.04504505,0.606389674,1.605149138,33.70813189,0,12,SULFURO,11.97,,61,,No,Si
May,2024,20,20-May-24,TN,195.087984,0.79,0.021,0.473,0,6.262552016,20.69,0.156,5.339,84.07255085,31.98906357,45.74657849,1.295722012,0.976958114,33.43576521,0,1.541195074,3.054037866,73.08910593,0,31.15151515,0.245473062,2.077079752,39.65334072,0,12,SULFURO,11.91,,59,,No,Si
May,2024,21,21-May-24,TN,213.1295,0.85,0.019,0.425,0,7.456425656,17.4,0.171,4.374,71.61721832,40.78711986,41.34117814,1.297418064,1.275048787,32.61440582,0,1.81160075,3.126106456,78.89084755,0,28.58333333,0.514182686,1.851057669,46.27644173,0,12,SULFURO,11.7,,59,,No,Si
May,2024,22,22-May-24,TN,148.492075,2.82,0.024,0.795,0,11.58577873,25.39,0.131,3.393,70.24825592,52.57506671,42.03192949,2.941629219,1.517737013,39.31054722,0,4.187476515,2.886799976,93.52544055,0,12.81675393,1.245847296,1.369062963,54.21489332,0,12,MIXTO,11.8,,63,,Si,Si
May,2024,23,23-May-24,TN,180.6168,2.19,0.018,0.511,0,8.483516364,21.06,0.135,2.754,45.16811955,48.73078714,32.80637575,1.786628546,1.145274709,23.36360407,0,3.95550792,2.350207695,71.21665692,0,21.29032258,2.168879374,1.204932985,47.85305285,0,12,SULFURO/MIXTO,11.6,,58,,FALSE,Si
May,2024,24,24-May-24,TN,159.532416,0.89,0.021,0.477,0,5.333910565,16.79,0.109,2.87,63.07503159,27.38068052,29.96791525,0.895563584,0.581396252,15.30832332,0,1.419838502,2.123381306,51.08237658,0,29.90909091,0.524274918,1.541985054,35.77405326,0,12,SULFURO,11.6,,60,,No,Si
May,2024,25,25-May-24,TN,178.52094,1.05,0.019,0.639,0,9.002038232,15.55,0.096,3.865,74.6780179,36.16084532,47.70419408,1.399816945,0.86419567,34.79287777,0,1.87446987,2.389865786,72.93463066,0,19.83116883,0.474652925,1.525670116,38.1417529,0,11,SULFURO,11.6,,63,,No,Si
May,2024,26,26-May-24,TN,152.615112,1.01,0.021,0.402,0,8.424197453,15.73,0.167,3.226,85.96830158,49.384499,49.79860568,1.325126259,1.406840975,27.17646098,0,1.541412631,2.84875012,54.57273475,0,18.11627907,0.216286372,1.441909145,27.39627376,0,12,SULFURO,11.7,,61,,No,Si
May,2024,27,27-May-24,TN,186.61875,1.05,0.031,0.695,0,7.975160256,22.33,0.469,4.67,90.88319088,59.92844365,48.54268014,1.780853285,3.74035016,37.2439984,0,1.959496875,6.241360417,76.72423173,0,23.4,0.17864359,2.501010256,39.48023333,0,12,SULFURO,11.65,,58,,Si,Si
May,2024,28,28-May-24,TN,188.82644,0.96,0.032,0.163,0,8.370544548,17.56,0.154,2.815,81.08568413,33.78540088,59.46720805,1.469867623,1.28906386,23.5630829,0,1.812733824,3.815446397,39.6236576,0,22.55844156,0.342866201,2.526382536,16.0605747,0,12,SULFURO,11.7,,61,,No,Si
May,2024,30,30-May-24,TN,176.595172,1.02,0.022,0.214,0,9.171240977,18.18,0.257,4.625,92.5641859,58.46846411,81.63368772,1.66733161,2.357008931,42.41698952,0,1.801270754,4.031248241,51.96015359,0,19.25531915,0.133939145,1.67423931,9.543164068,0,12,SULFURO,11.68,,61.5,,Si,Si
May,2024,31,31-May-24,TN,193.558673,1.03,0.019,0.278,0,7.627523978,23.7,0.193,4.586,90.67385223,46.80068836,64.18010844,1.807723183,1.472112128,34.97982496,0,1.993654332,3.145492469,54.50259561,0,25.37634409,0.185931149,1.673380341,19.52277065,0,12,SULFURO,11.68,,61.5,,Si,Si
May,2024,01,1-May-24,DIA,371.0199,1.442107601,0.043121422,0.658069842,0,22.40816341,19.08568548,0.189082258,4.735937905,79.93171949,36.58575603,50.38207,4.276751591,4.236986131,106.1236705,0,5.35050618,11.58097191,210.6377735,0,16.55735426,1.073754589,7.343985784,104.514103,0,24,SULFURO,11.78,,59.75,,No,Si
May,2024,02,2-May-24,DIA,332.8725,1.276413131,0.02902975,0.5570595,0,19.86831575,17.83172602,0.206236808,4.893855731,83.38448576,50.15136405,56.13937307,3.542863629,4.097578018,97.23267089,0,4.2488283,8.170421873,173.1987116,0,16.75393648,0.705964671,4.072843855,75.96604076,0,20.82,SULFURO,11.78,,61.07,,No,Si
May,2024,03,3-May-24,DIA,351.126558,1.906410795,0.023794865,0.645435945,0,19.20054561,22.2634963,0.138939649,4.769691164,63.85968469,41.19885675,43.39901614,4.274712762,2.667717063,91.58067274,0,6.693914608,6.475221093,211.0201587,0,18.28732189,2.419201846,3.807504031,119.439486,0,22.85,SULFURO,11.78,,60.5,,No,Si
May,2024,04,4-May-24,DIA,374.9757,2.168599013,0.022982488,0.66747463,0,29.88111918,22.18856915,0.143655392,4.387480077,81.53494388,54.2511735,59.26062053,6.630192792,4.292583893,131.1028151,0,8.13171933,7.912425882,221.2309184,0,12.54891752,1.501526538,3.619841989,90.12810335,0,24,SULFURO,11.75,,60.83,,No,Si
May,2024,05,5-May-24,DIA,278.528728,1.518373918,0.018162608,0.540418696,0,20.8441823,18.47597049,0.110227393,4.030719732,91.06330159,50.95157959,61.50308702,3.851164971,2.297599877,84.01705688,0,4.229107559,4.509379091,136.6062436,0,13.36242046,0.377942588,2.211779215,52.58918672,0,20.58,SULFURO,11.75,,61.5,,Si,Si
May,2024,06,6-May-24,DIA,257.039865,2.019357515,0.022029562,0.576366311,0,19.00069169,23.30284857,0.17226656,4.093160156,85.3030824,58.63567766,60.43464242,4.427702412,3.273183802,77.77287415,0,5.190553832,5.582239231,128.689227,0,13.52792147,0.76285142,2.309055429,50.91635283,0,18,SULFURO,11.75,,60.5,,No,Si
May,2024,07,7-May-24,DIA,299.24601,1.480259052,0.02299928,0.560966899,0,19.26403498,19.07840331,0.161598745,4.393559897,82.9704011,49.1467971,54.57806412,3.675270287,3.113043883,84.63769156,0,4.42961615,6.334174486,155.07639,0,15.53392165,0.754345863,3.221130604,70.43869843,0,24,SULFURO,11.7,,61.5,,No,Si
May,2024,08,8-May-24,DIA,341.264496,1.2874122,0.021876463,0.568267868,0,19.98896889,19.15673065,0.105876349,3.984823921,87.15715725,40.01585482,49.37809668,3.82923293,2.116359037,79.65252139,0,4.393480754,5.288801267,161.3114452,0,17.07264131,0.564247825,3.17244223,81.65892384,0,21.48,SULFURO,11.95,,62,,No,Si
May,2024,09,9-May-24,DIA,387.548171,1.274951835,0.020514449,0.551067431,0,17.02933599,21.18026635,0.162791836,4.488451074,72.99778149,44.06996377,47.20757984,3.606858721,2.772236865,76.43534141,0,4.941052519,6.290535839,161.913281,0,22.75767953,1.334193798,3.518298974,85.47793962,0,24,SULFURO,11.83,,58.5,,No,Si
May,2024,10,10-May-24,DIA,399.64291,1.45180076,0.029478267,0.457018629,0,25.2152393,18.77970962,0.126793569,3.620659757,81.61553552,40.58314864,52.28720997,4.735348719,3.197130186,91.29580219,0,5.802018806,7.877974708,174.604463,0,15.84926105,1.066670087,4.680844522,83.30866082,0,24,SULFURO,11.78,,59,,No,Si
May,2024,11,11-May-24,DIA,398.637798,1.420108263,0.020998453,0.4544884,0,22.95183606,18.7720678,0.15441985,4.026221038,76.10787875,48.54564858,56.22577841,4.308534225,3.544219075,92.4091652,0,5.661088308,7.300796628,164.3537321,0,17.36844917,1.352554083,3.756577553,71.94456688,0,24,SULFURO,11.7,,59,,No,Si
May,2024,12,12-May-24,DIA,378.350921,1.129713451,0.021542982,0.516429824,0,16.40590191,18.64589804,0.236607524,4.49802225,71.56823725,53.06747859,46.13956194,3.059027742,3.881759828,73.79411182,0,4.274281245,7.314762132,159.9367413,0,23.06187877,1.215253503,3.433002304,86.1426295,0,24,SULFURO,12.03,,61.25,,No,Si
May,2024,13,13-May-24,DIA,357.065076,1.854873741,0.019462122,0.408588381,0,24.74241537,22.06727572,0.147750723,3.714090467,82.43831136,53.68817208,61.31776921,5.45997702,3.655709772,91.89556906,0,6.623106332,6.809152986,149.867763,0,14.43129422,1.163129312,3.153443214,57.97219397,0,24,SULFURO,11.94,,61,,No,Si
May,2024,14,14-May-24,DIA,383.12287,1.583945862,0.019516644,0.433594318,0,16.3832995,22.46699159,0.127447769,3.243502421,60.65517807,37.40900598,100,3.680834519,2.088014977,53.13927157,0,6.068458846,5.581583693,53.13927157,0,23.38496407,2.387624327,3.493568716,0,0,24,SULFURO,11.73,,61,,No,Si
May,2024,15,15-May-24,DIA,367.631129,1.625660426,0.021522014,0.532100709,0,23.46604475,18.19875406,0.087197582,2.804672238,71.45612138,36.10350327,40.35646512,4.270527774,2.046182369,65.81456427,0,5.976433776,5.667545207,163.083075,0,15.66651444,1.705906003,3.621362838,97.26851071,0,24,SULFURO,11.75,,62,,No,Si
May,2024,16,16-May-24,DIA,366.410908,1.761622067,0.020014746,0.509976515,0,28.64423147,18.57227866,0.151088612,2.796019004,82.41784026,60.09273017,54.95410026,5.319886489,4.327817173,80.08981554,0,6.454775413,7.201898067,145.739472,0,12.79178701,1.134888924,2.874080894,65.64965643,0,24,SULFURO,11.8,,62.75,,No,Si
May,2024,17,17-May-24,DIA,327.1941271,1.813059436,0.020741258,0.491671323,0,22.63235665,20.24913424,0.102717857,2.80323448,77.25359466,43.60958399,50.07882908,4.582856279,2.324747169,63.44380252,0,5.932223994,5.33081712,126.6878713,0,14.45691813,1.349367715,3.006069951,63.24406874,0,24,SULFURO,11.8,,62.75,,No,Si
May,2024,18,18-May-24,DIA,346.6098333,1.768859944,0.018463882,0.439060933,0,28.37716475,18.38518923,0.114130107,2.807108548,85.09475239,59.24809227,58.8386257,5.217195439,3.23868886,79.65778175,0,6.131042505,5.46631754,135.3834846,0,12.21439268,0.913847066,2.22762868,55.72570284,0,22.75,SULFURO,11.8,,61.5,,No,Si
